4,0.429687500,3.500000000,control,false,-0.545545,true,false,bit2,7,-1.000000000,1.000000000,4,true,0,10944,false,0.009332445,0.078727298,true,0.445312500|0.445312500|0.445312500|0.445312500|0.429687500|0.429687500|0.429687500|0.429687500,0.429687500,0.007812500,0.015625000,0.50,true,false,0,corrupt.bit2@case7,1e-3,triangle_counts,0.124905227,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,-0.883452209|-0.883452209|-0.900070321|0.358568583|0.000000000|0.000000000|0.548821300|-0.545544726|-0.577350269|-0.872871561|-0.763762616|0.763762616|-0.872871561|-0.327326835|-0.763762616|0.436435780,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,split,33|65,2359296,99932,1,0,3.500000000,3.421272702
5,0.429687500,3.500000000,control,false,-0.545545,true,false,bit2,7,-1.000000000,1.000000000,4,true,0,10944,false,0.009605832,0.078727298,true,0.445312500|0.445312500|0.445312500|0.445312500|0.429687500|0.429687500|0.429687500|0.429687500,0.429687500,0.007812500,0.015625000,0.50,true,false,0,corrupt.bit2@case7,1e-3,triangle_counts,0.125207747,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,-0.883452209|-0.883452209|-0.900070321|0.358568583|0.000000000|0.000000000|0.548821300|-0.545544726|-0.577350269|-0.872871561|-0.763762616|0.763762616|-0.872871561|-0.327326835|-0.763762616|0.436435780,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,split,33|65,2359296,99932,1,0,3.500000000,3.421272702
6,0.429687500,3.500000000,control,false,-0.545545,true,false,bit2,7,-1.000000000,1.000000000,4,true,0,10944,false,0.009248522,0.078727298,true,0.445312500|0.445312500|0.445312500|0.445312500|0.429687500|0.429687500|0.429687500|0.429687500,0.429687500,0.007812500,0.015625000,0.50,true,false,0,corrupt.bit2@case7,1e-3,triangle_counts,0.125055513,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,-0.883452209|-0.883452209|-0.900070321|0.358568583|0.000000000|0.000000000|0.548821300|-0.545544726|-0.577350269|-0.872871561|-0.763762616|0.763762616|-0.872871561|-0.327326835|-0.763762616|0.436435780,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,split,33|65,2359296,99932,1,0,3.500000000,3.421272702
7,0.429687500,3.500000000,control,false,-0.545545,true,false,bit2,7,-1.000000000,1.000000000,4,true,0,10944,false,0.009129418,0.078727298,true,0.445312500|0.445312500|0.445312500|0.445312500|0.429687500|0.429687500|0.429687500|0.429687500,0.429687500,0.007812500,0.015625000,0.50,true,false,0,corrupt.bit2@case7,1e-3,triangle_counts,0.125371976,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,-0.883452209|-0.883452209|-0.900070321|0.358568583|0.000000000|0.000000000|0.548821300|-0.545544726|-0.577350269|-0.872871561|-0.763762616|0.763762616|-0.872871561|-0.327326835|-0.763762616|0.436435780,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,split,33|65,2359296,99932,1,0,3.500000000,3.421272702
0,0.992187500,7.937500000,control,true,0.000000,true,false,bit0,37,-1.000000000,1.000000000,1,false,0,10944,true,0.999997457,7.999549866,true,0.992187500|0.992187500|0.992187500|0.992187500|0.992187500|0.992187500|0.992187500|0.992187500,0.992187500,0.007812500,0.000000000,0.50,true,false,0,corrupt.bit0@case37,1e-3,triangle_counts,0.124649179,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,orbit_equal,33|65,2359296,99932,1,0,7.937500000,-0.062049866
1,0.992187500,7.937500000,control,true,0.000000,true,false,bit0,37,-1.000000000,1.000000000,1,false,0,10944,true,0.999987284,7.999549866,true,0.992187500|0.992187500|0.992187500|0.992187500|0.992187500|0.992187500|0.992187500|0.992187500,0.992187500,0.007812500,0.000000000,0.50,true,false,0,corrupt.bit0@case37,1e-3,triangle_counts,0.124924427,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,orbit_equal,33|65,2359296,99932,1,0,7.937500000,-0.062049866
2,0.992187500,7.937500000,control,true,0.000000,true,false,bit0,37,-1.000000000,1.000000000,1,false,0,10944,true,0.999983470,7.999549866,true,0.992187500|0.992187500|0.992187500|0.992187500|0.992187500|0.992187500|0.992187500|0.992187500,0.992187500,0.007812500,0.000000000,0.50,true,false,0,corrupt.bit0@case37,1e-3,triangle_counts,0.124795224,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,orbit_equal,33|65,2359296,99932,1,0,7.937500000,-0.062049866
3,0.992187500,7.937500000,control,true,0.000000,true,false,bit0,37,-1.000000000,1.000000000,1,false,0,10944,true,0.999998305,7.999549866,true,0.992187500|0.992187500|0.992187500|0.992187500|0.992187500|0.992187500|0.992187500|0.992187500,0.992187500,0.007812500,0.000000000,0.50,true,false,0,corrupt.bit0@case37,1e-3,triangle_counts,0.125090705,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,orbit_equal,33|65,2359296,99932,1,0,7.937500000,-0.062049866
4,0.992187500,7.937500000,control,true,0.000000,true,false,bit0,37,-1.000000000,1.000000000,1,false,0,10944,true,0.999983894,7.999549866,true,0.992187500|0.992187500|0.992187500|0.992187500|0.992187500|0.992187500|0.992187500|0.992187500,0.992187500,0.007812500,0.000000000,0.50,true,false,0,corrupt.bit0@case37,1e-3,triangle_counts,0.124905227,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,orbit_equal,33|65,2359296,99932,1,0,7.937500000,-0.062049866
5,0.992187500,7.937500000,control,true,0.000000,true,false,bit0,37,-1.000000000,1.000000000,1,false,0,10944,true,0.999605815,7.999549866,true,0.992187500|0.992187500|0.992187500|0.992187500|0.992187500|0.992187500|0.992187500|0.992187500,0.992187500,0.007812500,0.000000000,0.50,true,false,0,corrupt.bit0@case37,1e-3,triangle_counts,0.125207747,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,orbit_equal,33|65,2359296,99932,1,0,7.937500000,-0.062049866
6,0.992187500,7.937500000,control,true,0.000000,true,false,bit0,37,-1.000000000,1.000000000,1,false,0,10944,true,0.999996609,7.999549866,true,0.992187500|0.992187500|0.992187500|0.992187500|0.992187500|0.992187500|0.992187500|0.992187500,0.992187500,0.007812500,0.000000000,0.50,true,false,0,corrupt.bit0@case37,1e-3,triangle_counts,0.125055513,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,orbit_equal,33|65,2359296,99932,1,0,7.937500000,-0.062049866
7,0.992187500,7.937500000,control,true,0.000000,true,false,bit0,37,-1.000000000,1.000000000,1,false,0,10944,true,0.999997033,7.999549866,true,0.992187500|0.992187500|0.992187500|0.992187500|0.992187500|0.992187500|0.992187500|0.992187500,0.992187500,0.007812500,0.000000000,0.50,true,false,0,corrupt.bit0@case37,1e-3,triangle_counts,0.125371976,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,orbit_equal,33|65,2359296,99932,1,0,7.937500000,-0.062049866
0,0.007812500,0.062500000,control,true,0.000000,true,false,bit3,37,-1.000000000,1.000000000,8,false,0,10944,true,0.000002543,0.000450134,true,0.007812500|0.007812500|0.007812500|0.007812500|0.007812500|0.007812500|0.007812500|0.007812500,0.007812500,0.007812500,0.000000000,0.50,true,false,0,corrupt.bit3@case37,1e-3,triangle_counts,0.124649179,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,orbit_equal,33|65,2359296,99932,1,0,0.062500000,0.062049866
1,0.007812500,0.062500000,control,true,0.000000,true,false,bit3,37,-1.000000000,1.000000000,8,false,0,10944,true,0.000012716,0.000450134,true,0.007812500|0.007812500|0.007812500|0.007812500|0.007812500|0.007812500|0.007812500|0.007812500,0.007812500,0.007812500,0.000000000,0.50,true,false,0,corrupt.bit3@case37,1e-3,triangle_counts,0.124924427,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,orbit_equal,33|65,2359296,99932,1,0,0.062500000,0.062049866
2,0.007812500,0.062500000,control,true,0.000000,true,false,bit3,37,-1.000000000,1.000000000,8,false,0,10944,true,0.000016530,0.000450134,true,0.007812500|0.007812500|0.007812500|0.007812500|0.007812500|0.007812500|0.007812500|0.007812500,0.007812500,0.007812500,0.000000000,0.50,true,false,0,corrupt.bit3@case37,1e-3,triangle_counts,0.124795224,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,orbit_equal,33|65,2359296,99932,1,0,0.062500000,0.062049866
3,0.007812500,0.062500000,control,true,0.000000,true,false,bit3,37,-1.000000000,1.000000000,8,false,0,10944,true,0.000001695,0.000450134,true,0.007812500|0.007812500|0.007812500|0.007812500|0.007812500|0.007812500|0.007812500|0.007812500,0.007812500,0.007812500,0.000000000,0.50,true,false,0,corrupt.bit3@case37,1e-3,triangle_counts,0.125090705,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,orbit_equal,33|65,2359296,99932,1,0,0.062500000,0.062049866
4,0.007812500,0.062500000,control,true,0.000000,true,false,bit3,37,-1.000000000,1.000000000,8,false,0,10944,true,0.000016106,0.000450134,true,0.007812500|0.007812500|0.007812500|0.007812500|0.007812500|0.007812500|0.007812500|0.007812500,0.007812500,0.007812500,0.000000000,0.50,true,false,0,corrupt.bit3@case37,1e-3,triangle_counts,0.124905227,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,orbit_equal,33|65,2359296,99932,1,0,0.062500000,0.062049866
5,0.007812500,0.062500000,control,true,0.000000,true,false,bit3,37,-1.000000000,1.000000000,8,false,0,10944,true,0.000394185,0.000450134,true,0.007812500|0.007812500|0.007812500|0.007812500|0.007812500|0.007812500|0.007812500|0.007812500,0.007812500,0.007812500,0.000000000,0.50,true,false,0,corrupt.bit3@case37,1e-3,triangle_counts,0.125207747,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,orbit_equal,33|65,2359296,99932,1,0,0.062500000,0.062049866
6,0.007812500,0.062500000,control,true,0.000000,true,false,bit3,37,-1.000000000,1.000000000,8,false,0,10944,true,0.000003391,0.000450134,true,0.007812500|0.007812500|0.007812500|0.007812500|0.007812500|0.007812500|0.007812500|0.007812500,0.007812500,0.007812500,0.000000000,0.50,true,false,0,corrupt.bit3@case37,1e-3,triangle_counts,0.125055513,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,orbit_equal,33|65,2359296,99932,1,0,0.062500000,0.062049866
7,0.007812500,0.062500000,control,true,0.000000,true,false,bit3,37,-1.000000000,1.000000000,8,false,0,10944,true,0.000002967,0.000450134,true,0.007812500|0.007812500|0.007812500|0.007812500|0.007812500|0.007812500|0.007812500|0.007812500,0.007812500,0.007812500,0.000000000,0.50,true,false,0,corrupt.bit3@case37,1e-3,triangle_counts,0.125371976,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,orbit_equal,33|65,2359296,99932,1,0,0.062500000,0.062049866
